FileName = C:\Escalation\Intel\JAM Escalations\ALE441-4227196_4764 Cap crash with Access Violation\Project\UPC\Work\CollectLog\CcuFiles\Log\Meslog.ml_89

LogCount = 1404
"912","2020/09/24","15:27:31","Recv","S6F12","","3755","OFF","Byte (1)   1  :00",""
"913","2020/09/24","15:27:31","Send","S6F11","118944 (1D0A0h)","3755","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118944 (1D0A0h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :107 (6Bh)
      List (1)   4
        Ascii(1)  19  :*******************
        UInt1(1)   1  :0 (00h)
        UInt1(1)   1  :1 (01h)
        Ascii(1)   8  :********",""
"914","2020/09/24","15:27:30","Recv","S6F12","","3754","OFF","Byte (1)   1  :00",""
"915","2020/09/24","15:27:30","Send","S6F11","118800 (1D010h)","3754","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118800 (1D010h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)   8  :********
        UInt1(1)   1  :1 (01h)",""
"916","2020/09/24","15:27:30","Recv","S6F12","","3753","OFF","Byte (1)   1  :00",""
"917","2020/09/24","15:27:30","Send","S6F11","118816 (1D020h)","3753","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118816 (1D020h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)  11  :***********
        UInt1(1)   1  :0 (00h)",""
"918","2020/09/24","15:27:30","Recv","S6F12","","3752","OFF","Byte (1)   1  :00",""
"919","2020/09/24","15:27:30","Send","S6F11","118944 (1D0A0h)","3752","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118944 (1D0A0h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :107 (6Bh)
      List (1)   4
        Ascii(1)  19  :*******************
        UInt1(1)   1  :2 (02h)
        UInt1(1)   1  :1 (01h)
        Ascii(1)   8  :********",""
"920","2020/09/24","15:27:30","Recv","S6F12","","3751","OFF","Byte (1)   1  :00",""
"921","2020/09/24","15:27:30","Send","S6F11","118800 (1D010h)","3751","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118800 (1D010h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)   8  :********
        UInt1(1)   1  :1 (01h)",""
"922","2020/09/24","15:27:30","Recv","S6F12","","3750","OFF","Byte (1)   1  :00",""
"923","2020/09/24","15:27:30","Send","S6F11","118816 (1D020h)","3750","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118816 (1D020h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)  11  :***********
        UInt1(1)   1  :0 (00h)",""
"924","2020/09/24","15:27:24","Recv","S6F12","","374F","OFF","Byte (1)   1  :00",""
"925","2020/09/24","15:27:24","Send","S6F11","77908 (13054h)","374F","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77908 (13054h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :209 (D1h)
      List (1)   1
        UInt1(1)   1  :6 (06h)",""
"926","2020/09/24","15:27:24","Recv","S6F12","","374E","OFF","Byte (1)   1  :00",""
"927","2020/09/24","15:27:24","Send","S6F11","77940 (13074h)","374E","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77940 (13074h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :200 (C8h)
      List (1)   8
        Ascii(1)  16  :****************
        Ascii(1)  17  :*****************
        Ascii(1)  15  :***************
        Ascii(1)  16  :****************
        UInt1(1)   1  :2 (02h)
        UInt1(1)   1  :21 (15h)
        Ascii(1)  15  :***************
        Ascii(1)  19  :*******************",""
"928","2020/09/24","15:27:18","Recv","S6F12","","374D","OFF","Byte (1)   1  :00",""
"929","2020/09/24","15:27:18","Send","S6F11","77924 (13064h)","374D","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77924 (13064h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :200 (C8h)
      List (1)   8
        Ascii(1)  16  :****************
        Ascii(1)  17  :*****************
        Ascii(1)  15  :***************
        Ascii(1)  16  :****************
        UInt1(1)   1  :2 (02h)
        UInt1(1)   1  :21 (15h)
        Ascii(1)  15  :***************
        Ascii(1)  19  :*******************",""
"930","2020/09/24","15:27:18","Recv","S6F12","","374C","OFF","Byte (1)   1  :00",""
"931","2020/09/24","15:27:18","Send","S6F11","77908 (13054h)","374C","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77908 (13054h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :209 (D1h)
      List (1)   1
        UInt1(1)   1  :4 (04h)",""
"932","2020/09/24","15:27:16","Recv","S6F12","","374B","OFF","Byte (1)   1  :00",""
"933","2020/09/24","15:27:16","Send","S6F11","77908 (13054h)","374B","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77908 (13054h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :209 (D1h)
      List (1)   1
        UInt1(1)   1  :33 (21h)",""
"934","2020/09/24","15:27:12","Recv","S6F12","","374A","OFF","Byte (1)   1  :00",""
"935","2020/09/24","15:27:12","Send","S6F11","118944 (1D0A0h)","374A","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118944 (1D0A0h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :107 (6Bh)
      List (1)   4
        Ascii(1)  19  :*******************
        UInt1(1)   1  :2 (02h)
        UInt1(1)   1  :1 (01h)
        Ascii(1)  11  :***********",""
"936","2020/09/24","15:27:12","Recv","S6F12","","3749","OFF","Byte (1)   1  :00",""
"937","2020/09/24","15:27:12","Send","S6F11","118800 (1D010h)","3749","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118800 (1D010h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)  11  :***********
        UInt1(1)   1  :1 (01h)",""
"938","2020/09/24","15:27:12","Recv","S6F12","","3748","OFF","Byte (1)   1  :00",""
"939","2020/09/24","15:27:12","Send","S6F11","118816 (1D020h)","3748","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118816 (1D020h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)   8  :********
        UInt1(1)   1  :0 (00h)",""
"940","2020/09/24","15:27:09","Recv","S6F12","","3747","OFF","Byte (1)   1  :00",""
"941","2020/09/24","15:27:09","Send","S6F11","77908 (13054h)","3747","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77908 (13054h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :209 (D1h)
      List (1)   1
        UInt1(1)   1  :31 (1Fh)",""
"942","2020/09/24","15:27:06","Recv","S6F12","","3746","OFF","Byte (1)   1  :00",""
"943","2020/09/24","15:27:06","Send","S6F11","118944 (1D0A0h)","3746","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118944 (1D0A0h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :107 (6Bh)
      List (1)   4
        Ascii(1)  19  :*******************
        UInt1(1)   1  :2 (02h)
        UInt1(1)   1  :1 (01h)
        Ascii(1)   8  :********",""
"944","2020/09/24","15:27:06","Recv","S6F12","","3745","OFF","Byte (1)   1  :00",""
"945","2020/09/24","15:27:06","Send","S6F11","118800 (1D010h)","3745","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118800 (1D010h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)   8  :********
        UInt1(1)   1  :1 (01h)",""
"946","2020/09/24","15:27:06","Recv","S6F12","","3744","OFF","Byte (1)   1  :00",""
"947","2020/09/24","15:27:06","Send","S6F11","118816 (1D020h)","3744","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118816 (1D020h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)   8  :********
        UInt1(1)   1  :0 (00h)",""
"948","2020/09/24","15:26:55","Recv","S6F12","","3743","OFF","Byte (1)   1  :00",""
"949","2020/09/24","15:26:55","Send","S6F11","119056 (1D110h)","3743","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :119056 (1D110h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :107 (6Bh)
      List (1)   4
        Ascii(1)  19  :*******************
        UInt1(1)   1  :1 (01h)
        UInt1(1)   1  :1 (01h)
        Ascii(1)   8  :********",""
"950","2020/09/24","15:26:55","Recv","S6F12","","3742","OFF","Byte (1)   1  :00",""
"951","2020/09/24","15:26:55","Send","S6F11","77908 (13054h)","3742","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77908 (13054h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :209 (D1h)
      List (1)   1
        UInt1(1)   1  :33 (21h)",""
"952","2020/09/24","15:26:55","Recv","S6F12","","3741","OFF","Byte (1)   1  :00",""
"953","2020/09/24","15:26:55","Send","S6F11","77907 (13053h)","3741","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77907 (13053h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :208 (D0h)
      List (1)   1
        UInt1(1)   1  :4 (04h)",""
"954","2020/09/24","15:26:55","Recv","S6F12","","3740","OFF","Byte (1)   1  :00",""
"955","2020/09/24","15:26:55","Send","S6F11","77923 (13063h)","3740","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77923 (13063h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :200 (C8h)
      List (1)   8
        Ascii(1)  16  :****************
        Ascii(1)  18  :******************
        Ascii(1)  15  :***************
        Ascii(1)  16  :****************
        UInt1(1)   1  :2 (02h)
        UInt1(1)   1  :20 (14h)
        Ascii(1)  15  :***************
        Ascii(1)  19  :*******************",""
"956","2020/09/24","15:26:53","Recv","S6F12","","373F","OFF","Byte (1)   1  :00",""
"957","2020/09/24","15:26:53","Send","S6F11","77907 (13053h)","373F","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77907 (13053h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :208 (D0h)
      List (1)   1
        UInt1(1)   1  :33 (21h)",""
"958","2020/09/24","15:26:43","Recv","S6F12","","373E","OFF","Byte (1)   1  :00",""
"959","2020/09/24","15:26:43","Send","S6F11","77908 (13054h)","373E","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77908 (13054h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :209 (D1h)
      List (1)   1
        UInt1(1)   1  :31 (1Fh)",""
"960","2020/09/24","15:26:42","Recv","S6F12","","373D","OFF","Byte (1)   1  :00",""
"961","2020/09/24","15:26:42","Send","S6F11","119088 (1D130h)","373D","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :119088 (1D130h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :107 (6Bh)
      List (1)   4
        Ascii(1)  19  :*******************
        UInt1(1)   1  :2 (02h)
        UInt1(1)   1  :1 (01h)
        Ascii(1)   8  :********",""
"962","2020/09/24","15:26:42","Recv","S6F12","","373C","OFF","Byte (1)   1  :00",""
"963","2020/09/24","15:26:42","Send","S6F11","77908 (13054h)","373C","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77908 (13054h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :209 (D1h)
      List (1)   1
        UInt1(1)   1  :6 (06h)",""
"964","2020/09/24","15:26:42","Recv","S6F12","","373B","OFF","Byte (1)   1  :00",""
"965","2020/09/24","15:26:42","Send","S6F11","77940 (13074h)","373B","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77940 (13074h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :200 (C8h)
      List (1)   8
        Ascii(1)  16  :****************
        Ascii(1)  18  :******************
        Ascii(1)  15  :***************
        Ascii(1)  16  :****************
        UInt1(1)   1  :2 (02h)
        UInt1(1)   1  :18 (12h)
        Ascii(1)  15  :***************
        Ascii(1)  19  :*******************",""
"966","2020/09/24","15:26:41","Recv","S6F12","","373A","OFF","Byte (1)   1  :00",""
"967","2020/09/24","15:26:41","Send","S6F11","77907 (13053h)","373A","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77907 (13053h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :208 (D0h)
      List (1)   1
        UInt1(1)   1  :31 (1Fh)",""
"968","2020/09/24","15:26:38","Recv","S6F12","","3739","OFF","Byte (1)   1  :00",""
"969","2020/09/24","15:26:38","Send","S6F11","118944 (1D0A0h)","3739","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118944 (1D0A0h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :107 (6Bh)
      List (1)   4
        Ascii(1)  19  :*******************
        UInt1(1)   1  :0 (00h)
        UInt1(1)   1  :1 (01h)
        Ascii(1)   8  :********",""
"970","2020/09/24","15:26:38","Recv","S6F12","","3738","OFF","Byte (1)   1  :00",""
"971","2020/09/24","15:26:38","Send","S6F11","118800 (1D010h)","3738","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118800 (1D010h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)   8  :********
        UInt1(1)   1  :1 (01h)",""
"972","2020/09/24","15:26:38","Recv","S6F12","","3737","OFF","Byte (1)   1  :00",""
"973","2020/09/24","15:26:38","Send","S6F11","118816 (1D020h)","3737","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118816 (1D020h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)   8  :********
        UInt1(1)   1  :0 (00h)",""
"974","2020/09/24","15:26:30","Recv","S6F12","","3736","OFF","Byte (1)   1  :00",""
"975","2020/09/24","15:26:30","Send","S6F11","77907 (13053h)","3736","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77907 (13053h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :208 (D0h)
      List (1)   1
        UInt1(1)   1  :33 (21h)",""
"976","2020/09/24","15:26:30","Recv","S6F12","","3735","OFF","Byte (1)   1  :00",""
"977","2020/09/24","15:26:30","Send","S6F11","118944 (1D0A0h)","3735","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118944 (1D0A0h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :107 (6Bh)
      List (1)   4
        Ascii(1)  19  :*******************
        UInt1(1)   1  :0 (00h)
        UInt1(1)   1  :1 (01h)
        Ascii(1)  11  :***********",""
"978","2020/09/24","15:26:30","Recv","S6F12","","3734","OFF","Byte (1)   1  :00",""
"979","2020/09/24","15:26:30","Send","S6F11","118800 (1D010h)","3734","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118800 (1D010h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)  11  :***********
        UInt1(1)   1  :1 (01h)",""
"980","2020/09/24","15:26:30","Recv","S6F12","","3733","OFF","Byte (1)   1  :00",""
"981","2020/09/24","15:26:30","Send","S6F11","118816 (1D020h)","3733","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118816 (1D020h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)   8  :********
        UInt1(1)   1  :0 (00h)",""
"982","2020/09/24","15:26:26","Recv","S6F12","","3732","OFF","Byte (1)   1  :00",""
"983","2020/09/24","15:26:26","Send","S6F11","118912 (1D080h)","3732","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118912 (1D080h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :107 (6Bh)
      List (1)   4
        Ascii(1)  19  :*******************
        UInt1(1)   1  :0 (00h)
        UInt1(1)   1  :1 (01h)
        Ascii(1)   8  :********",""
"984","2020/09/24","15:26:25","Recv","S6F12","","3731","OFF","Byte (1)   1  :00",""
"985","2020/09/24","15:26:25","Send","S6F11","118800 (1D010h)","3731","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118800 (1D010h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)   8  :********
        UInt1(1)   1  :1 (01h)",""
"986","2020/09/24","15:26:25","Recv","S6F12","","3730","OFF","Byte (1)   1  :00",""
"987","2020/09/24","15:26:25","Send","S6F11","118816 (1D020h)","3730","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118816 (1D020h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)  19  :*******************
        UInt1(1)   1  :0 (00h)",""
"988","2020/09/24","15:26:21","Recv","S6F12","","372F","OFF","Byte (1)   1  :00",""
"989","2020/09/24","15:26:21","Send","S6F11","118944 (1D0A0h)","372F","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118944 (1D0A0h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :107 (6Bh)
      List (1)   4
        Ascii(1)  19  :*******************
        UInt1(1)   1  :2 (02h)
        UInt1(1)   1  :1 (01h)
        Ascii(1)  15  :***************",""
"990","2020/09/24","15:26:21","Recv","S6F12","","372E","OFF","Byte (1)   1  :00",""
"991","2020/09/24","15:26:21","Send","S6F11","118800 (1D010h)","372E","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118800 (1D010h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)  15  :***************
        UInt1(1)   1  :1 (01h)",""
"992","2020/09/24","15:26:21","Recv","S6F12","","372D","OFF","Byte (1)   1  :00",""
"993","2020/09/24","15:26:21","Send","S6F11","118816 (1D020h)","372D","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118816 (1D020h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)   8  :********
        UInt1(1)   1  :0 (00h)",""
"994","2020/09/24","15:26:17","Recv","S6F12","","372C","OFF","Byte (1)   1  :00",""
"995","2020/09/24","15:26:17","Send","S6F11","77907 (13053h)","372C","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :77907 (13053h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :208 (D0h)
      List (1)   1
        UInt1(1)   1  :31 (1Fh)",""
"996","2020/09/24","15:26:17","Recv","S6F12","","372B","OFF","Byte (1)   1  :00",""
"997","2020/09/24","15:26:17","Send","S6F11","118944 (1D0A0h)","372B","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118944 (1D0A0h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :107 (6Bh)
      List (1)   4
        Ascii(1)  19  :*******************
        UInt1(1)   1  :0 (00h)
        UInt1(1)   1  :1 (01h)
        Ascii(1)   8  :********",""
"998","2020/09/24","15:26:17","Recv","S6F12","","372A","OFF","Byte (1)   1  :00",""
"999","2020/09/24","15:26:17","Send","S6F11","118944 (1D0A0h)","372A","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118944 (1D0A0h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :107 (6Bh)
      List (1)   4
        Ascii(1)  19  :*******************
        UInt1(1)   1  :2 (02h)
        UInt1(1)   1  :1 (01h)
        Ascii(1)   8  :********",""
"1000","2020/09/24","15:26:17","Recv","S6F12","","3729","OFF","Byte (1)   1  :00",""
"1001","2020/09/24","15:26:17","Send","S6F11","118800 (1D010h)","3729","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118800 (1D010h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)   8  :********
        UInt1(1)   1  :1 (01h)",""
"1002","2020/09/24","15:26:17","Recv","S6F12","","3728","OFF","Byte (1)   1  :00",""
"1003","2020/09/24","15:26:17","Send","S6F11","118800 (1D010h)","3728","ON","List (1)   3
  UInt4(1)   4  :1 (01h)
  UInt4(1)   4  :118800 (1D010h)
  List (1)   1
    List (1)   2
      UInt4(1)   4  :108 (6Ch)
      List (1)   3
        Ascii(1)  19  :*******************
        Ascii(1)   8  :********
